"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @iMehulninama: As a common man It seems ke Modi is playing role of Foreign Minister instead of Prime Minister #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:30:14,FALSE,NA,"646738354923433984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavsarTarang",6,TRUE,FALSE,NA,NA
"RT @meetpriyadarsh1: Longtime Critic of Modi Is Now a Target - NY Times AUG19, 2015 http://t.co/kJV3iY2MA4 #NRISRejectModi",FALSE,0,NA,2015-09-23 17:30:13,FALSE,NA,"646738353707073540",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",1,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi ignored the real problems of Indian labourers in UAE http://t.co/LJeKE3DRQd  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:30:12,FALSE,NA,"646738347746918401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",3,TRUE,FALSE,NA,NA
"@Balaindrajith  https://t.co/UrCYMho3T0 Modi finds hard to keep protocol &amp; procedural actions while abroad Why doest MEA train OR brief Modi",FALSE,0,"Balaindrajith",2015-09-23 17:30:12,FALSE,"646732912830738434","646738346237005824","383239781","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnthonySald",1,FALSE,FALSE,NA,NA
"RT @bprerna: Of course it's the activists &amp; socialists, who 'insult' India, who get thrown out, detained @ the airport but never #Modi ji. …",FALSE,0,NA,2015-09-23 17:30:11,FALSE,NA,"646738344466997250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BirlaSwaraj",3,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi unrepentant over his role in Gujarat genocide http://t.co/0NbGKHvKr9 #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:30:11,FALSE,NA,"646738343900905472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","kushal__15",5,TRUE,FALSE,NA,NA
"RT @timesofindia: If we would have done something like this in India then people would have questioned our secularism, jokes PM Modi http:/…",FALSE,0,NA,2015-09-23 17:30:11,FALSE,NA,"646738343196098560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arjunmody01",477,TRUE,FALSE,NA,NA
"#news Narendra Modi​ seeks Ireland's support for India's bid in UNSC, NSG 
http://t.co/N63R6symrx",FALSE,0,NA,2015-09-23 17:30:11,FALSE,NA,"646738342911062016",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Meddki885Moha",0,FALSE,FALSE,NA,NA
"RT @RahulKajal3: Modi welcomes foreign funds for private profit,he was agnst Ind recving any international support for democratic engagemen…",FALSE,0,NA,2015-09-23 17:30:10,FALSE,NA,"646738338636894208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",2,TRUE,FALSE,NA,NA
"RT @DrGPradhan: after this BABUs scared of suvida shulk and falling in line. Today at this top level 80% corruption is plugged &amp; u say MODI…",FALSE,0,NA,2015-09-23 17:30:09,FALSE,NA,"646738336560713728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raj_Bisht5",55,TRUE,FALSE,NA,NA
"RT @pashyantii: One day @sagarikaghose will die while reciting Modi Modi Modi
https://t.co/Jj0APo0dX9",FALSE,0,NA,2015-09-23 17:30:09,FALSE,NA,"646738334769778688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atulsyan",7,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: USA Patidar group alleged tht 1Million $ sent frm Guj to stop protest against Modi #NRIsRejectModi http://t.co/F81Ib6CwRJ",FALSE,0,NA,2015-09-23 17:30:09,FALSE,NA,"646738333725421568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dchaudhari860",8,TRUE,FALSE,NA,NA
"RT @padhalikha: Modi shouldn't make sarcastic comments on us when abroad. Only we have the rights to call him murderer and put posters agai…",FALSE,0,NA,2015-09-23 17:30:09,FALSE,NA,"646738333297676289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","rahulasija",162,TRUE,FALSE,NA,NA
"Yet China hasn’t invested asingle rupee in India as per MOUsbut invests$46 billion in Pakistan just after Modi’s China visit #NRIsRejectModi",FALSE,1,NA,2015-09-23 17:30:08,FALSE,NA,"646738331703754753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopal119",3,FALSE,FALSE,NA,NA
"What most do not understand is sheer cleverness of Modi for calling #PowerPush at UN by calling Angela, Shinzo Abe &amp; Dilma  #ModiInNewYork",FALSE,0,NA,2015-09-23 17:30:08,FALSE,NA,"646738331087171584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SumitSharma_91",0,FALSE,FALSE,NA,NA
"Asian Age - India - Narendra Modi embarks on week-long visit to Ireland US - http://t.co/H7cOSnhY29",FALSE,0,NA,2015-09-23 17:30:08,FALSE,NA,"646738330701316096",NA,"<a href=""http://www.nippynews.com"" rel=""nofollow"">Nippy_Tweet</a>","nippynews",0,FALSE,FALSE,NA,NA
"RT @PatelSarfaraz68: US,Russia n China opposed reforms in UN Sec council reforms incldng India’s membership,What's meaning of Modi’s foreig…",FALSE,0,NA,2015-09-23 17:30:08,FALSE,NA,"646738330063757312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Balaindrajith",5,TRUE,FALSE,NA,NA
"RT @BrookingsFP: In a multipolar Middle East, a strategic partnership between #India and the #UAE evolves: http://t.co/LBjXVz7RPe http://t.…",FALSE,0,NA,2015-09-23 17:30:08,FALSE,NA,"646738329979985920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IDEFIE",4,TRUE,FALSE,NA,NA
"RT @MahendrasinhWag: Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:30:07,FALSE,NA,"646738328402853888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",6,TRUE,FALSE,NA,NA
"RT @ModiBharosa: Rather do real fact-checks rather than merely cite false facts to defame PM Modi. RT &amp; Share http://t.co/soZbX2zGBi",FALSE,0,NA,2015-09-23 17:30:07,FALSE,NA,"646738327190700032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sunbyt",20,TRUE,FALSE,NA,NA
"RT @kamaalrkhan: Modi Ji said if India will run like today then within 30yrs all greebi will finish. Yes sir you are right Coz all poor wil…",FALSE,0,NA,2015-09-23 17:30:06,FALSE,NA,"646738321968787456",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Sumitg129",50,TRUE,FALSE,NA,NA
"RT @ndtv: Narendra Modi has Gujarat DNA, which is what makes Gujaratis love trade: Economist Jagdish Bhagwati #BhagwatiOnModi",FALSE,0,NA,2015-09-23 17:30:05,FALSE,NA,"646738319078916096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayushbarthwal",35,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi’s “Dangerous Silence” over dramatic rise in religious violence under his tenure NY Times #NRIsRejectModi... http://t…",FALSE,0,NA,2015-09-23 17:30:04,FALSE,NA,"646738315123658753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",20,TRUE,FALSE,NA,NA
"RT @gopal119: @FalakThakkarr Modi ignored the real problems of Indian labourers in UAE http://t.co/ojHSE3lhRO  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:30:04,FALSE,NA,"646738315056562176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",1,TRUE,FALSE,NA,NA
"RT @bprerna: Maybe #Modi ji should listen to Indian kids back home with the same seriousness he showed while listening to Irish kids. #Modi…",FALSE,0,NA,2015-09-23 17:30:02,FALSE,NA,"646738304017129472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BirlaSwaraj",5,TRUE,FALSE,NA,NA
"Modi donated 6.3k cr to Nepal,5kCr-Bhutan,12.8k cr-B.Desh,6.5kCr to Mongolia n they provided land to Adani to setPower Plant #NRIsRejectModi",FALSE,1,NA,2015-09-23 17:30:01,FALSE,NA,"646738302540771329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinaydokania",11,FALSE,FALSE,NA,NA
"@sambitlnt do u really think, whole NRI chant har har modi? or some section of the crowd which creates the hype &amp; environment!",FALSE,0,"sambitlnt",2015-09-23 17:30:01,FALSE,"646725198335447040","646738302234554368","163967830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","veeki79",0,FALSE,FALSE,NA,NA
"RT @ANI_news: India was the first country with which you(Ireland) established diplomatic relations in Asia-PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:30:00,FALSE,NA,"646738298212188160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",19,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:30:00,FALSE,NA,"646738298065412097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twt_vikram",393,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:59,FALSE,NA,"646738293510377472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunndabas",393,TRUE,FALSE,NA,NA
"RT @_shriraj: CEO of Dow Chemicals  to attend Modi's dinner.Dow was responsible of Bhopal Gas tragedy. #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:59,FALSE,NA,"646738291576848385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sourabhprk",8,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:58,FALSE,NA,"646738289215434752",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","mahesh10816",85,TRUE,FALSE,NA,NA
"RT @RahulKajal3: Modi unrepentant over his role in Gujarat genocide http://t.co/QeQUSwLlZj #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:57,FALSE,NA,"646738285897760768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Balaindrajith",4,TRUE,FALSE,NA,NA
"RT @Joydas: Modi will visit Silicon Valley.
*Speech*
Mitron, i have deep relationship with Silicon. Back in India, everyone calls me Silly …",FALSE,0,NA,2015-09-23 17:29:57,FALSE,NA,"646738285826437120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Barun3k3",218,TRUE,FALSE,NA,NA
"RT @mrnasirgujjar: #Modi &amp; #NawazSharif will be staying at the same hotel, Waldorf Astoria in #NYC, pre-planned or by chance encounter ? #U…",FALSE,0,NA,2015-09-23 17:29:57,FALSE,NA,"646738283762835456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kiranmalik33",8,TRUE,FALSE,NA,NA
"RT @BarodaCongress: BJP office bearers are offering NRIs free Gujarat tour for not protesting agnst Modi in US #NRIsRejectModi http://t.co/…",FALSE,0,NA,2015-09-23 17:29:56,FALSE,NA,"646738280134766592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kassamjat",7,TRUE,FALSE,NA,NA
"RT @mailtocrranjan: In past 1 yr, Modi has failed to fulfill his promises and Indian NRIs have got disappointed with him 
#NRIsRejectModi
@…",FALSE,0,NA,2015-09-23 17:29:54,FALSE,NA,"646738273667166208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",2,TRUE,FALSE,NA,NA
"Word Cloud of Tweets about PM Narendra Modi #HappyBdayPM in the last 24 hour(s). http://t.co/G2PpZMlNXn",FALSE,1,NA,2015-09-23 17:29:52,FALSE,NA,"646738265589067778",NA,"<a href=""http://www.provalent.com"" rel=""nofollow"">IndiaNewsAndViews</a>","IndiaTrends247",0,FALSE,FALSE,NA,NA
"RT @iMehulninama: Yet China hasn’t invested a single rupee in India as per MOUs but invests $46 billion in PAK just after Modi’s China visi…",FALSE,0,NA,2015-09-23 17:29:52,FALSE,NA,"646738261969268736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dchaudhari860",4,TRUE,FALSE,NA,NA
"Feku's dna work like that RT @ranumini: pm modi should give the same speech in india ,why he (cont) http://t.co/EPCYTFpZRP",FALSE,0,NA,2015-09-23 17:29:51,FALSE,NA,"646738257888198657",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","SSRK15",0,FALSE,FALSE,NA,NA
"RT @ZeeNews: #ModiInIreland: Here's how PM took jibe at 'pseudo-secularism'
http://t.co/Mo0mH13GP3",FALSE,0,NA,2015-09-23 17:29:50,FALSE,NA,"646738256634097664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAHIKINETICS",16,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:47,FALSE,NA,"646738242956472321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanju10orama",85,TRUE,FALSE,NA,NA
"RT @Maheshb78146051: @jyotigambhir1  #WhyBapujiTargeted bcoz Bapuji exposed the antihindu n antination agenda of Sonia n Congress",FALSE,0,NA,2015-09-23 17:29:47,FALSE,NA,"646738241786220545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_chand1",9,TRUE,FALSE,NA,NA
"RT @ANI_news: India and Ireland have been partners on peacekeeping missions-PM Modi #ModiInIreland http://t.co/ObhviLObC9",FALSE,0,NA,2015-09-23 17:29:46,FALSE,NA,"646738238313369600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",18,TRUE,FALSE,NA,NA
"@rjsunilvarma but this @sardesairajdeep did  a lot of modi licking before 2014 elections. ...If I remember correctly. .;)",FALSE,0,"rjsunilvarma",2015-09-23 17:29:46,FALSE,"646736838456049664","646738237008949249","154826321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sampaul28579",0,FALSE,FALSE,NA,NA
"RT @nit_set: First smell of a #scam in Environment ministry under Modi govt? @Subhayan_ism http://t.co/HUNDfJzMCE",FALSE,0,NA,2015-09-23 17:29:45,FALSE,NA,"646738233611554817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zDevelopment_",38,TRUE,FALSE,NA,NA
"#news #ModiInIreland: Here's how PM took jibe at 'pseudo-secularism'
http://t.co/xCv1HERzlb",FALSE,0,NA,2015-09-23 17:29:44,FALSE,NA,"646738229744545793",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Meddki885Moha",0,FALSE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:44,FALSE,NA,"646738228557574144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rajgunda",85,TRUE,FALSE,NA,NA
"Indian Prime Minister Narendra Modi to Make #Yoga a Mass Movement http://t.co/KSaFaS0fdK",FALSE,0,NA,2015-09-23 17:29:43,FALSE,NA,"646738225193742336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","amy_gcl",0,FALSE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:42,FALSE,NA,"646738222488223744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antraal",393,TRUE,FALSE,NA,NA
"Howzzat: PM Modi Gets Very Special Cricket-Themed Gift From Irish PM #NDTV
http://t.co/5xDBYBgohS",FALSE,0,NA,2015-09-23 17:29:41,FALSE,NA,"646738219472556032",NA,"<a href=""http://tweetto.co"" rel=""nofollow"">Tweetto.co</a>","khabarchii",0,FALSE,FALSE,NA,NA
"RT @ANI_news: I thank Ireland in its leadership in sustainable development goals: PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:29:41,FALSE,NA,"646738218931503104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",13,TRUE,FALSE,NA,NA
"27 foreign countries visited by Modi in 1year and 3months, but there is no single achievement frm any ot those  https://t.co/PjlZDuwnwI",FALSE,0,NA,2015-09-23 17:29:40,FALSE,NA,"646738214544248832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",0,FALSE,FALSE,NA,NA
"RT @vinaydokania: No MoU signed in Modi's US trip, govt says
Wasted public fund in publicity stunts... http://t.co/fN8SNZKfr0",FALSE,0,NA,2015-09-23 17:29:40,FALSE,NA,"646738214166724608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","foroneindia",2,TRUE,FALSE,NA,NA
"RT @ibnlive: #ModiInIreland | PM Modi to address Indian community in Ireland at 7:00 PM IST",FALSE,0,NA,2015-09-23 17:29:40,FALSE,NA,"646738212547723265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neerajbalotra",3,TRUE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:29:40,FALSE,NA,"646738211666919424",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Being_SyedFaraz",27,TRUE,FALSE,NA,NA
"RT @BJPScams: It seems Sanskrit is promoted in Ireland only after Modi became PM. PM's #Shameful remark again insults India. http://t.co/pA…",FALSE,0,NA,2015-09-23 17:29:39,FALSE,NA,"646738209641115648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ADelhiDame",15,TRUE,FALSE,NA,NA
"INDIA knows modi is in govt. Plane heading towards NYC....Does anyone in INdia where @OfficeOfRG is...??
Even @INCIndia don't know....",FALSE,0,NA,2015-09-23 17:29:39,FALSE,NA,"646738207187431424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErAnkitSolanki",0,FALSE,FALSE,NA,NA
"RT @rupasubramanya: Is this true? I know in 2005 acc to Wikileaks, UPA govt requested Modi visa ban be lifted but US decided not to. https:…",FALSE,0,NA,2015-09-23 17:29:38,FALSE,NA,"646738206650560512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neednahiarahi",24,TRUE,FALSE,NA,NA
"RT @Vidyut: If Modi praised Islam in India, like he did in Azerbaijan, his own MPs would send him to Pakistan :p #JustSaying  https://t.co/…",FALSE,0,NA,2015-09-23 17:29:38,FALSE,NA,"646738204259782656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SameerArshad1",27,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:37,FALSE,NA,"646738201630011392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajeevSrinivasa",393,TRUE,FALSE,NA,NA
"RT @Akashiyc: Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:37,FALSE,NA,"646738199369265152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMehulninama",5,TRUE,FALSE,NA,NA
"RT @til_now: #news Modi in Ireland: Here`s how PM took jibe at `pseudo-secularism`: In what may provide enough… http://t.co/bytqKt2Dzj #til…",FALSE,0,NA,2015-09-23 17:29:36,FALSE,NA,"646738197729275905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RanvijayRohit",4,TRUE,FALSE,NA,NA
"RT @ndtv: PM Modi is a very well informed, practical person. Didn't hold any grudges towards the US for denying visa: Jagdish Bhagwati #Bha…",FALSE,0,NA,2015-09-23 17:29:32,FALSE,NA,"646738180977266688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmolTikam",108,TRUE,FALSE,NA,NA
"RT @mailtocrranjan: In past 1 yr, Modi has failed to fulfill his promises and Indian NRIs have got disappointed with him 
#NRIsRejectModi
@…",FALSE,0,NA,2015-09-23 17:29:30,FALSE,NA,"646738172865478656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChachaBatole1",2,TRUE,FALSE,NA,NA
"RT @ndtv: Narendra Modi has Gujarat DNA, which is what makes Gujaratis love trade: Economist Jagdish Bhagwati #BhagwatiOnModi",FALSE,0,NA,2015-09-23 17:29:29,FALSE,NA,"646738165500387328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vineetmessage",35,TRUE,FALSE,NA,NA
"RT @ZeeNews: #ModiInIreland: Here's how PM took jibe at 'pseudo-secularism'
http://t.co/Mo0mH13GP3",FALSE,0,NA,2015-09-23 17:29:27,FALSE,NA,"646738158659354624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyushSh22821389",16,TRUE,FALSE,NA,NA
"RT @iMehulninama: As a common man It seems ke Modi is playing role of Foreign Minister instead of Prime Minister #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:27,FALSE,NA,"646738157686251521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",6,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:27,FALSE,NA,"646738157677842432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LostProphet77",393,TRUE,FALSE,NA,NA
"Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:26,FALSE,NA,"646738156016963584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sjpandya",2,FALSE,FALSE,NA,NA
"When Modi visits Ireland today, perhaps he'll hear these Indian echoes http://t.co/cvQoAVhs58 http://t.co/MzKAbwMXab",FALSE,0,NA,2015-09-23 17:29:25,FALSE,NA,"646738150551760896",NA,"<a href=""http://www.rightrelevance.com"" rel=""nofollow"">MumbaiRR</a>","MumbaiRR",0,FALSE,FALSE,NA,NA
"RT @timesofindia: If we would have done something like this in India then people would have questioned our secularism, jokes PM Modi http:/…",FALSE,0,NA,2015-09-23 17:29:23,FALSE,NA,"646738143547293696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raj_Bisht5",477,TRUE,FALSE,NA,NA
"RT @hemrajsinhvagh1: Pak regularly meets Huriyat leaders then also Modi govt invites Pak for Sec level talks is it foreign policy of Modi g…",FALSE,0,NA,2015-09-23 17:29:23,FALSE,NA,"646738141131345920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",4,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:29:22,FALSE,NA,"646738139642359808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayushbarthwal",393,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:22,FALSE,NA,"646738136693796864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vivek_Analyst",85,TRUE,FALSE,NA,NA
"RT @ANI_news: We will soon have direct air services by airlines of both countries: PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:29:21,FALSE,NA,"646738132763738112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",34,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi n UAE http://t.co/LJeKE3DRQd 
Modi  of crores to countries like Nepal,Bhutan But nothing for OROP to ex Service Men #…",FALSE,0,NA,2015-09-23 17:29:21,FALSE,NA,"646738132176539648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbhiRgyb",1,TRUE,FALSE,NA,NA
"RT @SwachhPolitics: Happy to cooperate with central govt on #OnionScam probe
Hope Modi tells LG to do same on CNG scam probe: Sisodia http:…",FALSE,0,NA,2015-09-23 17:29:20,FALSE,NA,"646738130855292928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","foolsgreengold",3,TRUE,FALSE,NA,NA
"RT @ibnlive: #ModiInIreland I had detailed discussions with your PM. We spoke about so many issues: PM Modi http://t.co/7XHftQhn5i",FALSE,0,NA,2015-09-23 17:29:20,FALSE,NA,"646738128913301505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayyappashantha3",2,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:29:17,FALSE,NA,"646738118566019072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sapnamodgil",85,TRUE,FALSE,NA,NA
"RT @SidhuJadeja: As like Indians Modi's promises to NRIs also proved as Jumla #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:29:17,FALSE,NA,"646738116624039936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",11,TRUE,FALSE,NA,NA
